codigo;nome;periodo;carga;submercado
14;BARRA 14;131;71.62205416;1
15;BARRA 15;131;71.62205416;1
16;BARRA 16;131;71.62205416;1
17;BARRA 17;131;0;1
18;BARRA 18;131;71.62205416;1
19;BARRA 19;131;71.62205416;1
20;BARRA 20;131;71.62205416;1
21;BARRA 21;131;0;1
22;BARRA 22;131;0;1
23;BARRA 23;131;0;1
24;BARRA 24;131;0;1
1;BARRA 1;132;72.23365951;1
2;BARRA 2;132;72.23365951;1
3;BARRA 3;132;72.23365951;1
4;BARRA 4;132;72.23365951;1
5;BARRA 5;132;72.23365951;1
6;BARRA 6;132;72.23365951;1
7;BARRA 7;132;72.23365951;1
8;BARRA 8;132;72.23365951;1
9;BARRA 9;132;72.23365951;1
10;BARRA 10;132;72.23365951;1
11;BARRA 11;132;0;1
12;BARRA 12;132;0;1
13;BARRA 13;132;72.23365951;1
14;BARRA 14;132;72.23365951;1
15;BARRA 15;132;72.23365951;1
16;BARRA 16;132;72.23365951;1
17;BARRA 17;132;0;1
18;BARRA 18;132;72.23365951;1
19;BARRA 19;132;72.23365951;1
20;BARRA 20;132;72.23365951;1
21;BARRA 21;132;0;1
22;BARRA 22;132;0;1
23;BARRA 23;132;0;1
24;BARRA 24;132;0;1
1;BARRA 1;133;71.62410428;1
2;BARRA 2;133;71.62410428;1
3;BARRA 3;133;71.62410428;1
4;BARRA 4;133;71.62410428;1
5;BARRA 5;133;71.62410428;1
6;BARRA 6;133;71.62410428;1
7;BARRA 7;133;71.62410428;1
8;BARRA 8;133;71.62410428;1
9;BARRA 9;133;71.62410428;1
10;BARRA 10;133;71.62410428;1
11;BARRA 11;133;0;1
12;BARRA 12;133;0;1
13;BARRA 13;133;71.62410428;1
14;BARRA 14;133;71.62410428;1
15;BARRA 15;133;71.62410428;1
16;BARRA 16;133;71.62410428;1
17;BARRA 17;133;0;1
18;BARRA 18;133;71.62410428;1
19;BARRA 19;133;71.62410428;1
20;BARRA 20;133;71.62410428;1
21;BARRA 21;133;0;1
22;BARRA 22;133;0;1
23;BARRA 23;133;0;1
24;BARRA 24;133;0;1
1;BARRA 1;134;73.15755929;1
2;BARRA 2;134;73.15755929;1
3;BARRA 3;134;73.15755929;1
4;BARRA 4;134;73.15755929;1
5;BARRA 5;134;73.15755929;1
6;BARRA 6;134;73.15755929;1
7;BARRA 7;134;73.15755929;1
8;BARRA 8;134;73.15755929;1
9;BARRA 9;134;73.15755929;1
10;BARRA 10;134;73.15755929;1
11;BARRA 11;134;0;1
12;BARRA 12;134;0;1
13;BARRA 13;134;73.15755929;1
14;BARRA 14;134;73.15755929;1
15;BARRA 15;134;73.15755929;1
16;BARRA 16;134;73.15755929;1
17;BARRA 17;134;0;1
18;BARRA 18;134;73.15755929;1
19;BARRA 19;134;73.15755929;1
20;BARRA 20;134;73.15755929;1
21;BARRA 21;134;0;1
22;BARRA 22;134;0;1
23;BARRA 23;134;0;1
24;BARRA 24;134;0;1
1;BARRA 1;135;74.38487003;1
2;BARRA 2;135;74.38487003;1
3;BARRA 3;135;74.38487003;1
4;BARRA 4;135;74.38487003;1
5;BARRA 5;135;74.38487003;1
6;BARRA 6;135;74.38487003;1
7;BARRA 7;135;74.38487003;1
8;BARRA 8;135;74.38487003;1
9;BARRA 9;135;74.38487003;1
10;BARRA 10;135;74.38487003;1
11;BARRA 11;135;0;1
12;BARRA 12;135;0;1
13;BARRA 13;135;74.38487003;1
14;BARRA 14;135;74.38487003;1
15;BARRA 15;135;74.38487003;1
16;BARRA 16;135;74.38487003;1
17;BARRA 17;135;0;1
18;BARRA 18;135;74.38487003;1
19;BARRA 19;135;74.38487003;1
20;BARRA 20;135;74.38487003;1
21;BARRA 21;135;0;1
22;BARRA 22;135;0;1
23;BARRA 23;135;0;1
24;BARRA 24;135;0;1
1;BARRA 1;136;74.76755038;1
2;BARRA 2;136;74.76755038;1
3;BARRA 3;136;74.76755038;1
4;BARRA 4;136;74.76755038;1
5;BARRA 5;136;74.76755038;1
6;BARRA 6;136;74.76755038;1
7;BARRA 7;136;74.76755038;1
8;BARRA 8;136;74.76755038;1
9;BARRA 9;136;74.76755038;1
10;BARRA 10;136;74.76755038;1
11;BARRA 11;136;0;1
12;BARRA 12;136;0;1
13;BARRA 13;136;74.76755038;1
14;BARRA 14;136;74.76755038;1
15;BARRA 15;136;74.76755038;1
16;BARRA 16;136;74.76755038;1
17;BARRA 17;136;0;1
18;BARRA 18;136;74.76755038;1
19;BARRA 19;136;74.76755038;1
20;BARRA 20;136;74.76755038;1
21;BARRA 21;136;0;1
22;BARRA 22;136;0;1
23;BARRA 23;136;0;1
24;BARRA 24;136;0;1
1;BARRA 1;137;73.72952984;1
2;BARRA 2;137;73.72952984;1
3;BARRA 3;137;73.72952984;1
4;BARRA 4;137;73.72952984;1
5;BARRA 5;137;73.72952984;1
6;BARRA 6;137;73.72952984;1
7;BARRA 7;137;73.72952984;1
8;BARRA 8;137;73.72952984;1
9;BARRA 9;137;73.72952984;1
10;BARRA 10;137;73.72952984;1
11;BARRA 11;137;0;1
12;BARRA 12;137;0;1
13;BARRA 13;137;73.72952984;1
14;BARRA 14;137;73.72952984;1
15;BARRA 15;137;73.72952984;1
16;BARRA 16;137;73.72952984;1
17;BARRA 17;137;0;1
18;BARRA 18;137;73.72952984;1
19;BARRA 19;137;73.72952984;1
20;BARRA 20;137;73.72952984;1
21;BARRA 21;137;0;1
22;BARRA 22;137;0;1
23;BARRA 23;137;0;1
24;BARRA 24;137;0;1
1;BARRA 1;138;70.51091425;1
2;BARRA 2;138;70.51091425;1
3;BARRA 3;138;70.51091425;1
4;BARRA 4;138;70.51091425;1
5;BARRA 5;138;70.51091425;1
6;BARRA 6;138;70.51091425;1
7;BARRA 7;138;70.51091425;1
8;BARRA 8;138;70.51091425;1
9;BARRA 9;138;70.51091425;1
10;BARRA 10;138;70.51091425;1
11;BARRA 11;138;0;1
12;BARRA 12;138;0;1
13;BARRA 13;138;70.51091425;1
14;BARRA 14;138;70.51091425;1
15;BARRA 15;138;70.51091425;1
16;BARRA 16;138;70.51091425;1
17;BARRA 17;138;0;1
18;BARRA 18;138;70.51091425;1
19;BARRA 19;138;70.51091425;1
20;BARRA 20;138;70.51091425;1
21;BARRA 21;138;0;1
22;BARRA 22;138;0;1
23;BARRA 23;138;0;1
24;BARRA 24;138;0;1
1;BARRA 1;139;70.88197756;1
2;BARRA 2;139;70.88197756;1
3;BARRA 3;139;70.88197756;1
4;BARRA 4;139;70.88197756;1
5;BARRA 5;139;70.88197756;1
6;BARRA 6;139;70.88197756;1
7;BARRA 7;139;70.88197756;1
8;BARRA 8;139;70.88197756;1
9;BARRA 9;139;70.88197756;1
10;BARRA 10;139;70.88197756;1
11;BARRA 11;139;0;1
12;BARRA 12;139;0;1
13;BARRA 13;139;70.88197756;1
14;BARRA 14;139;70.88197756;1
15;BARRA 15;139;70.88197756;1
16;BARRA 16;139;70.88197756;1
17;BARRA 17;139;0;1
18;BARRA 18;139;70.88197756;1
19;BARRA 19;139;70.88197756;1
20;BARRA 20;139;70.88197756;1
21;BARRA 21;139;0;1
22;BARRA 22;139;0;1
23;BARRA 23;139;0;1
24;BARRA 24;139;0;1
1;BARRA 1;140;71.75667567;1
2;BARRA 2;140;71.75667567;1
3;BARRA 3;140;71.75667567;1
4;BARRA 4;140;71.75667567;1
5;BARRA 5;140;71.75667567;1
6;BARRA 6;140;71.75667567;1
7;BARRA 7;140;71.75667567;1
8;BARRA 8;140;71.75667567;1
9;BARRA 9;140;71.75667567;1
10;BARRA 10;140;71.75667567;1
11;BARRA 11;140;0;1
12;BARRA 12;140;0;1
13;BARRA 13;140;71.75667567;1
14;BARRA 14;140;71.75667567;1
15;BARRA 15;140;71.75667567;1
16;BARRA 16;140;71.75667567;1
17;BARRA 17;140;0;1
18;BARRA 18;140;71.75667567;1
19;BARRA 19;140;71.75667567;1
20;BARRA 20;140;71.75667567;1
21;BARRA 21;140;0;1
22;BARRA 22;140;0;1
23;BARRA 23;140;0;1
24;BARRA 24;140;0;1
1;BARRA 1;141;71.35007771;1
2;BARRA 2;141;71.35007771;1
3;BARRA 3;141;71.35007771;1
4;BARRA 4;141;71.35007771;1
5;BARRA 5;141;71.35007771;1
6;BARRA 6;141;71.35007771;1
7;BARRA 7;141;71.35007771;1
8;BARRA 8;141;71.35007771;1
9;BARRA 9;141;71.35007771;1
10;BARRA 10;141;71.35007771;1
11;BARRA 11;141;0;1
12;BARRA 12;141;0;1
13;BARRA 13;141;71.35007771;1
14;BARRA 14;141;71.35007771;1
15;BARRA 15;141;71.35007771;1
16;BARRA 16;141;71.35007771;1
17;BARRA 17;141;0;1
18;BARRA 18;141;71.35007771;1
19;BARRA 19;141;71.35007771;1
20;BARRA 20;141;71.35007771;1
21;BARRA 21;141;0;1
22;BARRA 22;141;0;1
23;BARRA 23;141;0;1
24;BARRA 24;141;0;1
1;BARRA 1;142;71.16010423;1
2;BARRA 2;142;71.16010423;1
3;BARRA 3;142;71.16010423;1
4;BARRA 4;142;71.16010423;1
5;BARRA 5;142;71.16010423;1
6;BARRA 6;142;71.16010423;1
7;BARRA 7;142;71.16010423;1
8;BARRA 8;142;71.16010423;1
9;BARRA 9;142;71.16010423;1
10;BARRA 10;142;71.16010423;1
11;BARRA 11;142;0;1
12;BARRA 12;142;0;1
13;BARRA 13;142;71.16010423;1
14;BARRA 14;142;71.16010423;1
15;BARRA 15;142;71.16010423;1
16;BARRA 16;142;71.16010423;1
17;BARRA 17;142;0;1
18;BARRA 18;142;71.16010423;1
19;BARRA 19;142;71.16010423;1
20;BARRA 20;142;71.16010423;1
21;BARRA 21;142;0;1
22;BARRA 22;142;0;1
23;BARRA 23;142;0;1
24;BARRA 24;142;0;1
1;BARRA 1;143;68.37337088;1
2;BARRA 2;143;68.37337088;1
3;BARRA 3;143;68.37337088;1
4;BARRA 4;143;68.37337088;1
5;BARRA 5;143;68.37337088;1
6;BARRA 6;143;68.37337088;1
7;BARRA 7;143;68.37337088;1
8;BARRA 8;143;68.37337088;1
9;BARRA 9;143;68.37337088;1
10;BARRA 10;143;68.37337088;1
11;BARRA 11;143;0;1
12;BARRA 12;143;0;1
13;BARRA 13;143;68.37337088;1
14;BARRA 14;143;68.37337088;1
15;BARRA 15;143;68.37337088;1
16;BARRA 16;143;68.37337088;1
17;BARRA 17;143;0;1
18;BARRA 18;143;68.37337088;1
19;BARRA 19;143;68.37337088;1
20;BARRA 20;143;68.37337088;1
21;BARRA 21;143;0;1
22;BARRA 22;143;0;1
23;BARRA 23;143;0;1
24;BARRA 24;143;0;1
1;BARRA 1;144;64.64497045;1
2;BARRA 2;144;64.64497045;1
3;BARRA 3;144;64.64497045;1
4;BARRA 4;144;64.64497045;1
5;BARRA 5;144;64.64497045;1
6;BARRA 6;144;64.64497045;1
7;BARRA 7;144;64.64497045;1
8;BARRA 8;144;64.64497045;1
9;BARRA 9;144;64.64497045;1
10;BARRA 10;144;64.64497045;1
11;BARRA 11;144;0;1
12;BARRA 12;144;0;1
13;BARRA 13;144;64.64497045;1
14;BARRA 14;144;64.64497045;1
15;BARRA 15;144;64.64497045;1
16;BARRA 16;144;64.64497045;1
17;BARRA 17;144;0;1
18;BARRA 18;144;64.64497045;1
19;BARRA 19;144;64.64497045;1
20;BARRA 20;144;64.64497045;1
21;BARRA 21;144;0;1
22;BARRA 22;144;0;1
23;BARRA 23;144;0;1
24;BARRA 24;144;0;1
1;BARRA 1;145;60.33229891;1
2;BARRA 2;145;60.33229891;1
3;BARRA 3;145;60.33229891;1
4;BARRA 4;145;60.33229891;1
5;BARRA 5;145;60.33229891;1
6;BARRA 6;145;60.33229891;1
7;BARRA 7;145;60.33229891;1
8;BARRA 8;145;60.33229891;1
9;BARRA 9;145;60.33229891;1
10;BARRA 10;145;60.33229891;1
11;BARRA 11;145;0;1
12;BARRA 12;145;0;1
13;BARRA 13;145;60.33229891;1
14;BARRA 14;145;60.33229891;1
15;BARRA 15;145;60.33229891;1
16;BARRA 16;145;60.33229891;1
17;BARRA 17;145;0;1
18;BARRA 18;145;60.33229891;1
19;BARRA 19;145;60.33229891;1
20;BARRA 20;145;60.33229891;1
21;BARRA 21;145;0;1
22;BARRA 22;145;0;1
23;BARRA 23;145;0;1
24;BARRA 24;145;0;1
1;BARRA 1;146;57.25992199;1
2;BARRA 2;146;57.25992199;1
3;BARRA 3;146;57.25992199;1
4;BARRA 4;146;57.25992199;1
5;BARRA 5;146;57.25992199;1
6;BARRA 6;146;57.25992199;1
7;BARRA 7;146;57.25992199;1
8;BARRA 8;146;57.25992199;1
9;BARRA 9;146;57.25992199;1
10;BARRA 10;146;57.25992199;1
11;BARRA 11;146;0;1
12;BARRA 12;146;0;1
13;BARRA 13;146;57.25992199;1
14;BARRA 14;146;57.25992199;1
15;BARRA 15;146;57.25992199;1
16;BARRA 16;146;57.25992199;1
17;BARRA 17;146;0;1
18;BARRA 18;146;57.25992199;1
19;BARRA 19;146;57.25992199;1
20;BARRA 20;146;57.25992199;1
21;BARRA 21;146;0;1
22;BARRA 22;146;0;1
23;BARRA 23;146;0;1
24;BARRA 24;146;0;1
1;BARRA 1;147;55.42852293;1
2;BARRA 2;147;55.42852293;1
3;BARRA 3;147;55.42852293;1
4;BARRA 4;147;55.42852293;1
5;BARRA 5;147;55.42852293;1
6;BARRA 6;147;55.42852293;1
7;BARRA 7;147;55.42852293;1
8;BARRA 8;147;55.42852293;1
9;BARRA 9;147;55.42852293;1
10;BARRA 10;147;55.42852293;1
11;BARRA 11;147;0;1
12;BARRA 12;147;0;1
13;BARRA 13;147;55.42852293;1
14;BARRA 14;147;55.42852293;1
15;BARRA 15;147;55.42852293;1
16;BARRA 16;147;55.42852293;1
17;BARRA 17;147;0;1
18;BARRA 18;147;55.42852293;1
19;BARRA 19;147;55.42852293;1
20;BARRA 20;147;55.42852293;1
21;BARRA 21;147;0;1
22;BARRA 22;147;0;1
23;BARRA 23;147;0;1
24;BARRA 24;147;0;1
1;BARRA 1;148;54.21624607;1
2;BARRA 2;148;54.21624607;1
3;BARRA 3;148;54.21624607;1
4;BARRA 4;148;54.21624607;1
5;BARRA 5;148;54.21624607;1
6;BARRA 6;148;54.21624607;1
7;BARRA 7;148;54.21624607;1
8;BARRA 8;148;54.21624607;1
9;BARRA 9;148;54.21624607;1
10;BARRA 10;148;54.21624607;1
11;BARRA 11;148;0;1
12;BARRA 12;148;0;1
13;BARRA 13;148;54.21624607;1
14;BARRA 14;148;54.21624607;1
15;BARRA 15;148;54.21624607;1
16;BARRA 16;148;54.21624607;1
17;BARRA 17;148;0;1
18;BARRA 18;148;54.21624607;1
19;BARRA 19;148;54.21624607;1
20;BARRA 20;148;54.21624607;1
21;BARRA 21;148;0;1
22;BARRA 22;148;0;1
23;BARRA 23;148;0;1
24;BARRA 24;148;0;1
1;BARRA 1;149;54.50735649;1
2;BARRA 2;149;54.50735649;1
3;BARRA 3;149;54.50735649;1
4;BARRA 4;149;54.50735649;1
5;BARRA 5;149;54.50735649;1
6;BARRA 6;149;54.50735649;1
7;BARRA 7;149;54.50735649;1
8;BARRA 8;149;54.50735649;1
9;BARRA 9;149;54.50735649;1
10;BARRA 10;149;54.50735649;1
11;BARRA 11;149;0;1
12;BARRA 12;149;0;1
13;BARRA 13;149;54.50735649;1
14;BARRA 14;149;54.50735649;1
15;BARRA 15;149;54.50735649;1
16;BARRA 16;149;54.50735649;1
17;BARRA 17;149;0;1
18;BARRA 18;149;54.50735649;1
19;BARRA 19;149;54.50735649;1
20;BARRA 20;149;54.50735649;1
21;BARRA 21;149;0;1
22;BARRA 22;149;0;1
23;BARRA 23;149;0;1
24;BARRA 24;149;0;1
1;BARRA 1;150;55.62532999;1
2;BARRA 2;150;55.62532999;1
3;BARRA 3;150;55.62532999;1
4;BARRA 4;150;55.62532999;1
5;BARRA 5;150;55.62532999;1
6;BARRA 6;150;55.62532999;1
7;BARRA 7;150;55.62532999;1
8;BARRA 8;150;55.62532999;1
9;BARRA 9;150;55.62532999;1
10;BARRA 10;150;55.62532999;1
11;BARRA 11;150;0;1
12;BARRA 12;150;0;1
13;BARRA 13;150;55.62532999;1
14;BARRA 14;150;55.62532999;1
15;BARRA 15;150;55.62532999;1
16;BARRA 16;150;55.62532999;1
17;BARRA 17;150;0;1
18;BARRA 18;150;55.62532999;1
19;BARRA 19;150;55.62532999;1
20;BARRA 20;150;55.62532999;1
21;BARRA 21;150;0;1
22;BARRA 22;150;0;1
23;BARRA 23;150;0;1
24;BARRA 24;150;0;1
1;BARRA 1;151;57.91389545;1
2;BARRA 2;151;57.91389545;1
3;BARRA 3;151;57.91389545;1
4;BARRA 4;151;57.91389545;1
5;BARRA 5;151;57.91389545;1
6;BARRA 6;151;57.91389545;1
7;BARRA 7;151;57.91389545;1
8;BARRA 8;151;57.91389545;1
9;BARRA 9;151;57.91389545;1
10;BARRA 10;151;57.91389545;1
11;BARRA 11;151;0;1
12;BARRA 12;151;0;1
13;BARRA 13;151;57.91389545;1
14;BARRA 14;151;57.91389545;1
15;BARRA 15;151;57.91389545;1
16;BARRA 16;151;57.91389545;1
17;BARRA 17;151;0;1
18;BARRA 18;151;57.91389545;1
19;BARRA 19;151;57.91389545;1
20;BARRA 20;151;57.91389545;1
21;BARRA 21;151;0;1
22;BARRA 22;151;0;1
23;BARRA 23;151;0;1
24;BARRA 24;151;0;1
1;BARRA 1;152;62.02770978;1
2;BARRA 2;152;62.02770978;1
3;BARRA 3;152;62.02770978;1
4;BARRA 4;152;62.02770978;1
5;BARRA 5;152;62.02770978;1
6;BARRA 6;152;62.02770978;1
7;BARRA 7;152;62.02770978;1
8;BARRA 8;152;62.02770978;1
9;BARRA 9;152;62.02770978;1
10;BARRA 10;152;62.02770978;1
11;BARRA 11;152;0;1
12;BARRA 12;152;0;1
13;BARRA 13;152;62.02770978;1
14;BARRA 14;152;62.02770978;1
15;BARRA 15;152;62.02770978;1
16;BARRA 16;152;62.02770978;1
17;BARRA 17;152;0;1
18;BARRA 18;152;62.02770978;1
19;BARRA 19;152;62.02770978;1
20;BARRA 20;152;62.02770978;1
21;BARRA 21;152;0;1
22;BARRA 22;152;0;1
23;BARRA 23;152;0;1
24;BARRA 24;152;0;1
1;BARRA 1;153;66.30074652;1
2;BARRA 2;153;66.30074652;1
3;BARRA 3;153;66.30074652;1
4;BARRA 4;153;66.30074652;1
5;BARRA 5;153;66.30074652;1
6;BARRA 6;153;66.30074652;1
7;BARRA 7;153;66.30074652;1
8;BARRA 8;153;66.30074652;1
9;BARRA 9;153;66.30074652;1
10;BARRA 10;153;66.30074652;1
11;BARRA 11;153;0;1
12;BARRA 12;153;0;1
13;BARRA 13;153;66.30074652;1
14;BARRA 14;153;66.30074652;1
15;BARRA 15;153;66.30074652;1
16;BARRA 16;153;66.30074652;1
17;BARRA 17;153;0;1
18;BARRA 18;153;66.30074652;1
19;BARRA 19;153;66.30074652;1
20;BARRA 20;153;66.30074652;1
21;BARRA 21;153;0;1
22;BARRA 22;153;0;1
23;BARRA 23;153;0;1
24;BARRA 24;153;0;1
1;BARRA 1;154;69.06902921;1
2;BARRA 2;154;69.06902921;1
3;BARRA 3;154;69.06902921;1
4;BARRA 4;154;69.06902921;1
5;BARRA 5;154;69.06902921;1
6;BARRA 6;154;69.06902921;1
7;BARRA 7;154;69.06902921;1
8;BARRA 8;154;69.06902921;1
9;BARRA 9;154;69.06902921;1
10;BARRA 10;154;69.06902921;1
11;BARRA 11;154;0;1
12;BARRA 12;154;0;1
13;BARRA 13;154;69.06902921;1
14;BARRA 14;154;69.06902921;1
15;BARRA 15;154;69.06902921;1
16;BARRA 16;154;69.06902921;1
17;BARRA 17;154;0;1
18;BARRA 18;154;69.06902921;1
19;BARRA 19;154;69.06902921;1
20;BARRA 20;154;69.06902921;1
21;BARRA 21;154;0;1
22;BARRA 22;154;0;1
23;BARRA 23;154;0;1
24;BARRA 24;154;0;1
1;BARRA 1;155;70.78357411;1
2;BARRA 2;155;70.78357411;1
3;BARRA 3;155;70.78357411;1
4;BARRA 4;155;70.78357411;1
5;BARRA 5;155;70.78357411;1
6;BARRA 6;155;70.78357411;1
7;BARRA 7;155;70.78357411;1
8;BARRA 8;155;70.78357411;1
9;BARRA 9;155;70.78357411;1
10;BARRA 10;155;70.78357411;1
11;BARRA 11;155;0;1
12;BARRA 12;155;0;1
13;BARRA 13;155;70.78357411;1
14;BARRA 14;155;70.78357411;1
15;BARRA 15;155;70.78357411;1
16;BARRA 16;155;70.78357411;1
17;BARRA 17;155;0;1
18;BARRA 18;155;70.78357411;1
19;BARRA 19;155;70.78357411;1
20;BARRA 20;155;70.78357411;1
21;BARRA 21;155;0;1
22;BARRA 22;155;0;1
23;BARRA 23;155;0;1
24;BARRA 24;155;0;1
1;BARRA 1;156;71.24894072;1
2;BARRA 2;156;71.24894072;1
3;BARRA 3;156;71.24894072;1
4;BARRA 4;156;71.24894072;1
5;BARRA 5;156;71.24894072;1
6;BARRA 6;156;71.24894072;1
7;BARRA 7;156;71.24894072;1
8;BARRA 8;156;71.24894072;1
9;BARRA 9;156;71.24894072;1
10;BARRA 10;156;71.24894072;1
11;BARRA 11;156;0;1
12;BARRA 12;156;0;1
13;BARRA 13;156;71.24894072;1
14;BARRA 14;156;71.24894072;1
15;BARRA 15;156;71.24894072;1
16;BARRA 16;156;71.24894072;1
17;BARRA 17;156;0;1
18;BARRA 18;156;71.24894072;1
19;BARRA 19;156;71.24894072;1
20;BARRA 20;156;71.24894072;1
21;BARRA 21;156;0;1
22;BARRA 22;156;0;1
23;BARRA 23;156;0;1
24;BARRA 24;156;0;1
1;BARRA 1;157;70.31615728;1
2;BARRA 2;157;70.31615728;1
3;BARRA 3;157;70.31615728;1
4;BARRA 4;157;70.31615728;1
5;BARRA 5;157;70.31615728;1
6;BARRA 6;157;70.31615728;1
7;BARRA 7;157;70.31615728;1
8;BARRA 8;157;70.31615728;1
9;BARRA 9;157;70.31615728;1
10;BARRA 10;157;70.31615728;1
11;BARRA 11;157;0;1
12;BARRA 12;157;0;1
13;BARRA 13;157;70.31615728;1
14;BARRA 14;157;70.31615728;1
15;BARRA 15;157;70.31615728;1
16;BARRA 16;157;70.31615728;1
17;BARRA 17;157;0;1
18;BARRA 18;157;70.31615728;1
19;BARRA 19;157;70.31615728;1
20;BARRA 20;157;70.31615728;1
21;BARRA 21;157;0;1
22;BARRA 22;157;0;1
23;BARRA 23;157;0;1
24;BARRA 24;157;0;1
1;BARRA 1;158;71.92478178;1
2;BARRA 2;158;71.92478178;1
3;BARRA 3;158;71.92478178;1
4;BARRA 4;158;71.92478178;1
5;BARRA 5;158;71.92478178;1
6;BARRA 6;158;71.92478178;1
7;BARRA 7;158;71.92478178;1
8;BARRA 8;158;71.92478178;1
9;BARRA 9;158;71.92478178;1
10;BARRA 10;158;71.92478178;1
11;BARRA 11;158;0;1
12;BARRA 12;158;0;1
13;BARRA 13;158;71.92478178;1
14;BARRA 14;158;71.92478178;1
15;BARRA 15;158;71.92478178;1
16;BARRA 16;158;71.92478178;1
17;BARRA 17;158;0;1
18;BARRA 18;158;71.92478178;1
19;BARRA 19;158;71.92478178;1
20;BARRA 20;158;71.92478178;1
21;BARRA 21;158;0;1
22;BARRA 22;158;0;1
23;BARRA 23;158;0;1
24;BARRA 24;158;0;1
1;BARRA 1;159;72.97715288;1
2;BARRA 2;159;72.97715288;1
3;BARRA 3;159;72.97715288;1
4;BARRA 4;159;72.97715288;1
5;BARRA 5;159;72.97715288;1
6;BARRA 6;159;72.97715288;1
7;BARRA 7;159;72.97715288;1
8;BARRA 8;159;72.97715288;1
9;BARRA 9;159;72.97715288;1
10;BARRA 10;159;72.97715288;1
11;BARRA 11;159;0;1
12;BARRA 12;159;0;1
13;BARRA 13;159;72.97715288;1
14;BARRA 14;159;72.97715288;1
15;BARRA 15;159;72.97715288;1
16;BARRA 16;159;72.97715288;1
17;BARRA 17;159;0;1
18;BARRA 18;159;72.97715288;1
19;BARRA 19;159;72.97715288;1
20;BARRA 20;159;72.97715288;1
21;BARRA 21;159;0;1
22;BARRA 22;159;0;1
23;BARRA 23;159;0;1
24;BARRA 24;159;0;1
1;BARRA 1;160;73.20471098;1
2;BARRA 2;160;73.20471098;1
3;BARRA 3;160;73.20471098;1
4;BARRA 4;160;73.20471098;1
5;BARRA 5;160;73.20471098;1
6;BARRA 6;160;73.20471098;1
7;BARRA 7;160;73.20471098;1
8;BARRA 8;160;73.20471098;1
9;BARRA 9;160;73.20471098;1
10;BARRA 10;160;73.20471098;1
11;BARRA 11;160;0;1
12;BARRA 12;160;0;1
13;BARRA 13;160;73.20471098;1
14;BARRA 14;160;73.20471098;1
15;BARRA 15;160;73.20471098;1
16;BARRA 16;160;73.20471098;1
17;BARRA 17;160;0;1
18;BARRA 18;160;73.20471098;1
19;BARRA 19;160;73.20471098;1
20;BARRA 20;160;73.20471098;1
21;BARRA 21;160;0;1
22;BARRA 22;160;0;1
23;BARRA 23;160;0;1
24;BARRA 24;160;0;1
1;BARRA 1;161;71.41636342;1
2;BARRA 2;161;71.41636342;1
3;BARRA 3;161;71.41636342;1
4;BARRA 4;161;71.41636342;1
5;BARRA 5;161;71.41636342;1
6;BARRA 6;161;71.41636342;1
7;BARRA 7;161;71.41636342;1
8;BARRA 8;161;71.41636342;1
9;BARRA 9;161;71.41636342;1
10;BARRA 10;161;71.41636342;1
11;BARRA 11;161;0;1
12;BARRA 12;161;0;1
13;BARRA 13;161;71.41636342;1
14;BARRA 14;161;71.41636342;1
15;BARRA 15;161;71.41636342;1
16;BARRA 16;161;71.41636342;1
17;BARRA 17;161;0;1
18;BARRA 18;161;71.41636342;1
19;BARRA 19;161;71.41636342;1
20;BARRA 20;161;71.41636342;1
21;BARRA 21;161;0;1
22;BARRA 22;161;0;1
23;BARRA 23;161;0;1
24;BARRA 24;161;0;1
1;BARRA 1;162;67.61006017;1
2;BARRA 2;162;67.61006017;1
3;BARRA 3;162;67.61006017;1
4;BARRA 4;162;67.61006017;1
5;BARRA 5;162;67.61006017;1
6;BARRA 6;162;67.61006017;1
7;BARRA 7;162;67.61006017;1
8;BARRA 8;162;67.61006017;1
9;BARRA 9;162;67.61006017;1
10;BARRA 10;162;67.61006017;1
11;BARRA 11;162;0;1
12;BARRA 12;162;0;1
13;BARRA 13;162;67.61006017;1
14;BARRA 14;162;67.61006017;1
15;BARRA 15;162;67.61006017;1
16;BARRA 16;162;67.61006017;1
17;BARRA 17;162;0;1
18;BARRA 18;162;67.61006017;1
19;BARRA 19;162;67.61006017;1
20;BARRA 20;162;67.61006017;1
21;BARRA 21;162;0;1
22;BARRA 22;162;0;1
23;BARRA 23;162;0;1
24;BARRA 24;162;0;1
1;BARRA 1;163;68.17998067;1
2;BARRA 2;163;68.17998067;1
3;BARRA 3;163;68.17998067;1
4;BARRA 4;163;68.17998067;1
5;BARRA 5;163;68.17998067;1
6;BARRA 6;163;68.17998067;1
7;BARRA 7;163;68.17998067;1
8;BARRA 8;163;68.17998067;1
9;BARRA 9;163;68.17998067;1
10;BARRA 10;163;68.17998067;1
11;BARRA 11;163;0;1
12;BARRA 12;163;0;1
13;BARRA 13;163;68.17998067;1
14;BARRA 14;163;68.17998067;1
15;BARRA 15;163;68.17998067;1
16;BARRA 16;163;68.17998067;1
17;BARRA 17;163;0;1
18;BARRA 18;163;68.17998067;1
19;BARRA 19;163;68.17998067;1
20;BARRA 20;163;68.17998067;1
21;BARRA 21;163;0;1
22;BARRA 22;163;0;1
23;BARRA 23;163;0;1
24;BARRA 24;163;0;1
1;BARRA 1;164;69.23645193;1
2;BARRA 2;164;69.23645193;1
3;BARRA 3;164;69.23645193;1
4;BARRA 4;164;69.23645193;1
5;BARRA 5;164;69.23645193;1
